version,dR,dz,K,d0,iso,reweight,zeta,depth,trees,lr,reg_lambda,mcw,n_feat,n_train,n_holdout,auc_train,auc_holdout,path,gap
1.0,0.7,30.0,10,muon-off,True,True,False,3,200,0.1,1.0,1.0,104,465378,114607,0.9008575926466753,0.881436724470952,/nfs/ihfs/home_metis/suzunyan/projects/muonisolation/output/muonbdt_scan_dr0.7_dz30.0_K10_d0muOFF_iso_rw_v1.0_nMAX/cfg01_d3_n200_lr0.1_L1.0_mcw1.0/summary.csv,0.019420868175723305
1.0,0.5,15.0,10,both,True,True,False,2,800,0.05,1.0,1.0,105,465378,114607,0.8942371953822807,0.881217059287419,/nfs/ihfs/home_metis/suzunyan/projects/muonisolation/output/muonbdt_scan_dr0.5_dz15.0_K10_d0on_iso_rw_v1.0_nMAX/cfg03_d2_n800_lr0.05_L1.0_mcw1.0/summary.csv,0.013020136094861745
1.0,0.6,35.0,10,both,True,True,False,2,400,0.1,1.0,1.0,105,465378,114607,0.8949551880501732,0.8811324117479983,/nfs/ihfs/home_metis/suzunyan/projects/muonisolation/output/muonbdt_scan_dr0.6_dz35.0_K10_d0on_iso_rw_v1.0_nMAX/cfg00_d2_n400_lr0.1_L1.0_mcw1.0/summary.csv,0.013822776302174877
1.0,0.7,20.0,10,muon-off,True,True,False,2,400,0.1,1.0,1.0,104,465378,114607,0.897067595204923,0.8810793245441243,/nfs/ihfs/home_metis/suzunyan/projects/muonisolation/output/muonbdt_scan_dr0.7_dz20.0_K10_d0muOFF_iso_rw_v1.0_nMAX/cfg00_d2_n400_lr0.1_L1.0_mcw1.0/summary.csv,0.015988270660798665
1.0,0.5,15.0,10,both,True,True,False,3,200,0.1,1.0,1.0,105,465378,114607,0.8992900590626699,0.8810589355654457,/nfs/ihfs/home_metis/suzunyan/projects/muonisolation/output/muonbdt_scan_dr0.5_dz15.0_K10_d0on_iso_rw_v1.0_nMAX_run1/cfg01_d3_n200_lr0.1_L1.0_mcw1.0/summary.csv,0.018231123497224222
1.0,0.7,25.0,10,muon-off,True,True,False,3,200,0.1,1.0,1.0,104,465378,114607,0.90171049176823,0.8809657121071823,/nfs/ihfs/home_metis/suzunyan/projects/muonisolation/output/muonbdt_scan_dr0.7_dz25.0_K10_d0muOFF_iso_rw_v1.0_nMAX/cfg01_d3_n200_lr0.1_L1.0_mcw1.0/summary.csv,0.020744779661047708
1.0*,0.5,15.0,10,both,True,False,False,8,400,0.05,1.0,1.0,105,465378,114607,0.994751830060512,0.8809353826962872,/nfs/ihfs/home_metis/suzunyan/projects/muonisolation/output/muonbdt_scan_dr0.5_dz15.0_K10_d0on_iso_norw_nMAX/cfg03_d8_n400_lr0.05_L1.0_mcw1.0/summary.csv,0.1138164473642248
1.0,0.7,35.0,10,muon-off,True,True,False,3,200,0.1,1.0,1.0,104,465378,114607,0.9005661963756573,0.8809266111653874,/nfs/ihfs/home_metis/suzunyan/projects/muonisolation/output/muonbdt_scan_dr0.7_dz35.0_K10_d0muOFF_iso_rw_v1.0_nMAX/cfg01_d3_n200_lr0.1_L1.0_mcw1.0/summary.csv,0.019639585210269872
1.0,0.7,25.0,10,muon-off,True,True,False,2,400,0.1,1.0,1.0,104,465378,114607,0.8963316663498669,0.8809188463209274,/nfs/ihfs/home_metis/suzunyan/projects/muonisolation/output/muonbdt_scan_dr0.7_dz25.0_K10_d0muOFF_iso_rw_v1.0_nMAX/cfg00_d2_n400_lr0.1_L1.0_mcw1.0/summary.csv,0.015412820028939511
1.0,0.5,15.0,10,both,True,True,False,2,1500,0.03,1.0,1.0,105,465378,114607,0.8965605315985827,0.8809035838094514,/nfs/ihfs/home_metis/suzunyan/projects/muonisolation/output/muonbdt_scan_dr0.5_dz15.0_K10_d0on_iso_rw_v1.0_nMAX/cfg04_d2_n1500_lr0.03_L1.0_mcw1.0/summary.csv,0.015656947789131292
1.0,0.5,15.0,10,both,True,True,False,2,400,0.1,1.0,1.0,105,465378,114607,0.894238857957677,0.880855756661502,/nfs/ihfs/home_metis/suzunyan/projects/muonisolation/output/muonbdt_scan_dr0.5_dz15.0_K10_d0on_iso_rw_v1.0_nMAX_run1/cfg00_d2_n400_lr0.1_L1.0_mcw1.0/summary.csv,0.013383101296175037
1.0*,0.5,15.0,10,both,True,True,False,4,200,0.1,1.0,1.0,105,465378,114607,0.9199094995321859,0.8807787022096127,/nfs/ihfs/home_metis/suzunyan/projects/muonisolation/output/muonbdt_scan_dr0.5_dz15.0_K10_d0on_iso_rw_nMAX/cfg01_d4_n200_lr0.1_L1.0_mcw1.0/summary.csv,0.039130797322573185
1.0,0.6,15.0,10,none,True,True,False,3,200,0.1,1.0,1.0,84,465378,114607,0.8988125295649596,0.8806865212204826,/nfs/ihfs/home_metis/suzunyan/projects/muonisolation/output/muonbdt_scan_dr0.6_dz15.0_K10_d0off_iso_rw_v1.0_nMAX/cfg01_d3_n200_lr0.1_L1.0_mcw1.0/summary.csv,0.018126008344476974
1.0,0.7,30.0,10,none,True,True,False,2,400,0.1,1.0,1.0,84,465378,114607,0.8953308431192762,0.8805400650420586,/nfs/ihfs/home_metis/suzunyan/projects/muonisolation/output/muonbdt_scan_dr0.7_dz30.0_K10_d0off_iso_rw_v1.0_nMAX/cfg00_d2_n400_lr0.1_L1.0_mcw1.0/summary.csv,0.014790778077217626
1.0,0.7,35.0,10,none,True,True,False,2,400,0.1,1.0,1.0,84,465378,114607,0.8944722547784236,0.8804274712191209,/nfs/ihfs/home_metis/suzunyan/projects/muonisolation/output/muonbdt_scan_dr0.7_dz35.0_K10_d0off_iso_rw_v1.0_nMAX/cfg00_d2_n400_lr0.1_L1.0_mcw1.0/summary.csv,0.01404478355930272
1.0,0.6,30.0,10,both,True,True,False,2,400,0.1,1.0,1.0,105,465378,114607,0.8951421358903293,0.8802914373465174,/nfs/ihfs/home_metis/suzunyan/projects/muonisolation/output/muonbdt_scan_dr0.6_dz30.0_K10_d0on_iso_rw_v1.0_nMAX/cfg00_d2_n400_lr0.1_L1.0_mcw1.0/summary.csv,0.014850698543811935
1.0,0.7,30.0,10,muon-off,True,True,False,2,400,0.1,1.0,1.0,104,465378,114607,0.8958559801263015,0.8802365156832301,/nfs/ihfs/home_metis/suzunyan/projects/muonisolation/output/muonbdt_scan_dr0.7_dz30.0_K10_d0muOFF_iso_rw_v1.0_nMAX/cfg00_d2_n400_lr0.1_L1.0_mcw1.0/summary.csv,0.015619464443071385
1.0,0.6,10.0,10,none,True,True,False,3,200,0.1,1.0,1.0,84,465378,114607,0.8983873805209884,0.8801101455233475,/nfs/ihfs/home_metis/suzunyan/projects/muonisolation/output/muonbdt_scan_dr0.6_dz10.0_K10_d0off_iso_rw_v1.0_nMAX/cfg01_d3_n200_lr0.1_L1.0_mcw1.0/summary.csv,0.01827723499764089
1.1,0.5,20.0,10,both,True,True,False,4,200,0.1,1.0,1.0,105,465378,114607,0.9198948836477996,0.8800776262116187,/nfs/ihfs/home_metis/suzunyan/projects/muonisolation/output/muonbdt_scan_dr0.5_dz20.0_K10_d0on_iso_rw_v1.1_nMAX/cfg00_d4_n200_lr0.1_L1.0_mcw1.0/summary.csv,0.03981725743618092
1.0,0.5,5.0,10,both,True,True,False,2,400,0.1,1.0,1.0,105,465378,114607,0.8924005373091097,0.8799487918169198,/nfs/ihfs/home_metis/suzunyan/projects/muonisolation/output/muonbdt_scan_dr0.5_dz5.0_K10_d0on_iso_rw_v1.0_nMAX/cfg00_d2_n400_lr0.1_L1.0_mcw1.0/summary.csv,0.01245174549218997
1.0,0.7,5.0,10,none,True,True,False,3,200,0.1,1.0,1.0,84,465378,114607,0.8976850102148209,0.8799310793837049,/nfs/ihfs/home_metis/suzunyan/projects/muonisolation/output/muonbdt_scan_dr0.7_dz5.0_K10_d0off_iso_rw_v1.0_nMAX/cfg01_d3_n200_lr0.1_L1.0_mcw1.0/summary.csv,0.017753930831116094
1.0,0.5,5.0,10,both,True,True,False,3,200,0.1,1.0,1.0,105,465378,114607,0.8963929480533419,0.8798882737403905,/nfs/ihfs/home_metis/suzunyan/projects/muonisolation/output/muonbdt_scan_dr0.5_dz5.0_K10_d0on_iso_rw_v1.0_nMAX/cfg01_d3_n200_lr0.1_L1.0_mcw1.0/summary.csv,0.01650467431295144
1.0,0.7,5.0,10,none,True,True,False,2,400,0.1,1.0,1.0,84,465378,114607,0.893124143537881,0.8795948962085288,/nfs/ihfs/home_metis/suzunyan/projects/muonisolation/output/muonbdt_scan_dr0.7_dz5.0_K10_d0off_iso_rw_v1.0_nMAX/cfg00_d2_n400_lr0.1_L1.0_mcw1.0/summary.csv,0.013529247329352234
1.0,0.6,15.0,10,none,True,True,False,2,400,0.1,1.0,1.0,84,465378,114607,0.8937749942802822,0.8795458572200305,/nfs/ihfs/home_metis/suzunyan/projects/muonisolation/output/muonbdt_scan_dr0.6_dz15.0_K10_d0off_iso_rw_v1.0_nMAX/cfg00_d2_n400_lr0.1_L1.0_mcw1.0/summary.csv,0.01422913706025164
1.0,0.6,10.0,10,none,True,True,False,2,400,0.1,1.0,1.0,84,465378,114607,0.8936874197336159,0.8795116823623554,/nfs/ihfs/home_metis/suzunyan/projects/muonisolation/output/muonbdt_scan_dr0.6_dz10.0_K10_d0off_iso_rw_v1.0_nMAX/cfg00_d2_n400_lr0.1_L1.0_mcw1.0/summary.csv,0.014175737371260433
1.0,0.5,20.0,10,both,True,True,False,3,200,0.1,1.0,1.0,105,465378,114607,0.8986240299192092,0.8792373507654146,/nfs/ihfs/home_metis/suzunyan/projects/muonisolation/output/muonbdt_scan_dr0.5_dz20.0_K10_d0on_iso_rw_v1.0_nMAX/cfg01_d3_n200_lr0.1_L1.0_mcw1.0/summary.csv,0.01938667915379455
1.0,0.7,35.0,10,muon-off,True,True,False,2,400,0.1,1.0,1.0,104,465378,114607,0.8942770080176934,0.8792017684551341,/nfs/ihfs/home_metis/suzunyan/projects/muonisolation/output/muonbdt_scan_dr0.7_dz35.0_K10_d0muOFF_iso_rw_v1.0_nMAX/cfg00_d2_n400_lr0.1_L1.0_mcw1.0/summary.csv,0.015075239562559295
1.0,0.5,20.0,10,both,True,True,False,2,400,0.1,1.0,1.0,105,465378,114607,0.8930437112928884,0.8792008118644647,/nfs/ihfs/home_metis/suzunyan/projects/muonisolation/output/muonbdt_scan_dr0.5_dz20.0_K10_d0on_iso_rw_v1.0_nMAX/cfg00_d2_n400_lr0.1_L1.0_mcw1.0/summary.csv,0.01384289942842365
1.0*,0.5,5.0,10,both,True,True,False,4,200,0.1,1.0,1.0,105,465378,114607,0.9120983301287228,0.8790617650890798,/nfs/ihfs/home_metis/suzunyan/projects/muonisolation/output/muonbdt_scan_dr0.5_dz5.0_K10_d0on_iso_rw_nMAX/cfg01_d4_n200_lr0.1_L1.0_mcw1.0/summary.csv,0.03303656503964292
1.0,0.7,5.0,10,muon-off,True,True,False,3,200,0.1,1.0,1.0,104,465378,114607,0.897956726482297,0.8790500856179662,/nfs/ihfs/home_metis/suzunyan/projects/muonisolation/output/muonbdt_scan_dr0.7_dz5.0_K10_d0muOFF_iso_rw_v1.0_nMAX/cfg01_d3_n200_lr0.1_L1.0_mcw1.0/summary.csv,0.018906640864330804
1.0*,0.5,15.0,10,both,True,True,False,6,300,0.05,3.0,3.0,105,465378,114607,0.9538499571355536,0.8790166836664677,/nfs/ihfs/home_metis/suzunyan/projects/muonisolation/output/muonbdt_scan_dr0.5_dz15.0_K10_d0on_iso_rw_nMAX/cfg02_d6_n300_lr0.05_L3.0_mcw3.0/summary.csv,0.07483327346908597
1.0,0.6,10.0,10,muon-off,True,True,False,2,400,0.1,1.0,1.0,104,465378,114607,0.8943660175768605,0.8789828809488036,/nfs/ihfs/home_metis/suzunyan/projects/muonisolation/output/muonbdt_scan_dr0.6_dz10.0_K10_d0muOFF_iso_rw_v1.0_nMAX/cfg00_d2_n400_lr0.1_L1.0_mcw1.0/summary.csv,0.015383136628056904
1.0,0.5,25.0,10,both,True,True,False,3,200,0.1,1.0,1.0,105,465378,114607,0.8973510173723859,0.8789504904547709,/nfs/ihfs/home_metis/suzunyan/projects/muonisolation/output/muonbdt_scan_dr0.5_dz25.0_K10_d0on_iso_rw_v1.0_nMAX/cfg01_d3_n200_lr0.1_L1.0_mcw1.0/summary.csv,0.018400526917614957
1.0,0.6,10.0,10,muon-off,True,True,False,3,200,0.1,1.0,1.0,104,465378,114607,0.8989919645975528,0.878945635936038,/nfs/ihfs/home_metis/suzunyan/projects/muonisolation/output/muonbdt_scan_dr0.6_dz10.0_K10_d0muOFF_iso_rw_v1.0_nMAX/cfg01_d3_n200_lr0.1_L1.0_mcw1.0/summary.csv,0.02004632866151479
1.0*,0.5,15.0,20,both,True,True,False,3,200,0.1,1.0,1.0,205,465378,114607,0.8994671557359293,0.878762791143976,/nfs/ihfs/home_metis/suzunyan/projects/muonisolation/output/muonbdt_scan_dr0.5_dz15.0_K20_d0on_iso_rw_nMAX/cfg00_d3_n200_lr0.1_L1.0_mcw1.0/summary.csv,0.02070436459195324
1.0,0.6,15.0,10,muon-off,True,True,False,3,200,0.1,1.0,1.0,104,465378,114607,0.8991886328551051,0.8786782318685323,/nfs/ihfs/home_metis/suzunyan/projects/muonisolation/output/muonbdt_scan_dr0.6_dz15.0_K10_d0muOFF_iso_rw_v1.0_nMAX/cfg01_d3_n200_lr0.1_L1.0_mcw1.0/summary.csv,0.020510400986572752
1.0,0.6,15.0,10,muon-off,True,True,False,2,400,0.1,1.0,1.0,104,465378,114607,0.8943829502248766,0.8784435045566065,/nfs/ihfs/home_metis/suzunyan/projects/muonisolation/output/muonbdt_scan_dr0.6_dz15.0_K10_d0muOFF_iso_rw_v1.0_nMAX/cfg00_d2_n400_lr0.1_L1.0_mcw1.0/summary.csv,0.015939445668270102
1.0,0.5,25.0,10,both,True,True,False,4,200,0.1,1.0,1.0,105,465378,114607,0.9186816350818732,0.8783466002519521,/nfs/ihfs/home_metis/suzunyan/projects/muonisolation/output/muonbdt_scan_dr0.5_dz25.0_K10_d0on_iso_rw_v1.0_nMAX/cfg02_d4_n200_lr0.1_L1.0_mcw1.0/summary.csv,0.04033503482992107
1.0,0.7,5.0,10,muon-off,True,True,False,2,400,0.1,1.0,1.0,104,465378,114607,0.8933852648354002,0.8780105220393433,/nfs/ihfs/home_metis/suzunyan/projects/muonisolation/output/muonbdt_scan_dr0.7_dz5.0_K10_d0muOFF_iso_rw_v1.0_nMAX/cfg00_d2_n400_lr0.1_L1.0_mcw1.0/summary.csv,0.015374742796056884
1.0*,0.5,30.0,10,both,True,True,False,4,200,0.1,1.0,1.0,105,465378,114607,0.9184611178215216,0.877988069592014,/nfs/ihfs/home_metis/suzunyan/projects/muonisolation/output/muonbdt_scan_dr0.5_dz30.0_K10_d0on_iso_rw_nMAX/cfg01_d4_n200_lr0.1_L1.0_mcw1.0/summary.csv,0.04047304822950759
1.0*,0.5,15.0,20,both,True,True,False,4,200,0.1,1.0,1.0,205,465378,114607,0.9188828901494477,0.8777990606346421,/nfs/ihfs/home_metis/suzunyan/projects/muonisolation/output/muonbdt_scan_dr0.5_dz15.0_K20_d0on_iso_rw_nMAX/cfg01_d4_n200_lr0.1_L1.0_mcw1.0/summary.csv,0.0410838295148056
1.0,0.6,25.0,10,none,True,True,False,2,400,0.1,1.0,1.0,84,465378,114607,0.8915887130698357,0.8777802460944717,/nfs/ihfs/home_metis/suzunyan/projects/muonisolation/output/muonbdt_scan_dr0.6_dz25.0_K10_d0off_iso_rw_v1.0_nMAX/cfg00_d2_n400_lr0.1_L1.0_mcw1.0/summary.csv,0.013808466975363975
1.0,0.5,30.0,10,both,True,True,False,3,200,0.1,1.0,1.0,105,465378,114607,0.8964816806880043,0.8777600097886181,/nfs/ihfs/home_metis/suzunyan/projects/muonisolation/output/muonbdt_scan_dr0.5_dz30.0_K10_d0on_iso_rw_v1.0_nMAX/cfg01_d3_n200_lr0.1_L1.0_mcw1.0/summary.csv,0.018721670899386145
1.0,0.5,35.0,10,both,True,True,False,3,200,0.1,1.0,1.0,105,465378,114607,0.8957688924378894,0.87768958229154,/nfs/ihfs/home_metis/suzunyan/projects/muonisolation/output/muonbdt_scan_dr0.5_dz35.0_K10_d0on_iso_rw_v1.0_nMAX/cfg01_d3_n200_lr0.1_L1.0_mcw1.0/summary.csv,0.018079310146349337
1.0,0.6,20.0,10,none,True,True,False,2,400,0.1,1.0,1.0,84,465378,114607,0.8923621060642115,0.8776794152355991,/nfs/ihfs/home_metis/suzunyan/projects/muonisolation/output/muonbdt_scan_dr0.6_dz20.0_K10_d0off_iso_rw_v1.0_nMAX/cfg00_d2_n400_lr0.1_L1.0_mcw1.0/summary.csv,0.0146826908286124
1.0*,0.5,30.0,10,both,True,True,False,6,300,0.05,3.0,3.0,105,465378,114607,0.9589608085134503,0.8774292464987302,/nfs/ihfs/home_metis/suzunyan/projects/muonisolation/output/muonbdt_scan_dr0.5_dz30.0_K10_d0on_iso_rw_nMAX/cfg02_d6_n300_lr0.05_L3.0_mcw3.0/summary.csv,0.08153156201472012
1.0,0.5,25.0,10,both,True,True,False,2,400,0.1,1.0,1.0,105,465378,114607,0.89131320212864,0.8773043720554301,/nfs/ihfs/home_metis/suzunyan/projects/muonisolation/output/muonbdt_scan_dr0.5_dz25.0_K10_d0on_iso_rw_v1.0_nMAX_run1/cfg00_d2_n400_lr0.1_L1.0_mcw1.0/summary.csv,0.014008830073209855
1.0*,0.5,5.0,10,both,True,True,False,6,300,0.05,3.0,3.0,105,465378,114607,0.9397933258269056,0.8769140067259631,/nfs/ihfs/home_metis/suzunyan/projects/muonisolation/output/muonbdt_scan_dr0.5_dz5.0_K10_d0on_iso_rw_nMAX/cfg02_d6_n300_lr0.05_L3.0_mcw3.0/summary.csv,0.06287931910094247
1.0,0.5,15.0,10,both,True,True,False,2,200,0.1,1.0,1.0,105,465378,114607,0.8834040502244127,0.8768053513848084,/nfs/ihfs/home_metis/suzunyan/projects/muonisolation/output/muonbdt_scan_dr0.5_dz15.0_K10_d0on_iso_rw_v1.0_nMAX/cfg01_d2_n200_lr0.1_L1.0_mcw1.0/summary.csv,0.006598698839604289
1.0,0.6,20.0,10,none,True,True,False,3,200,0.1,1.0,1.0,84,465378,114607,0.8981139520226877,0.8766496179467518,/nfs/ihfs/home_metis/suzunyan/projects/muonisolation/output/muonbdt_scan_dr0.6_dz20.0_K10_d0off_iso_rw_v1.0_nMAX/cfg01_d3_n200_lr0.1_L1.0_mcw1.0/summary.csv,0.021464334075935954
1.0,0.6,20.0,10,muon-off,True,True,False,2,400,0.1,1.0,1.0,104,465378,114607,0.89252098051741,0.8765618143737763,/nfs/ihfs/home_metis/suzunyan/projects/muonisolation/output/muonbdt_scan_dr0.6_dz20.0_K10_d0muOFF_iso_rw_v1.0_nMAX/cfg00_d2_n400_lr0.1_L1.0_mcw1.0/summary.csv,0.015959166143633685
1.0,0.6,25.0,10,none,True,True,False,3,200,0.1,1.0,1.0,84,465378,114607,0.8974889441395211,0.8764966612456999,/nfs/ihfs/home_metis/suzunyan/projects/muonisolation/output/muonbdt_scan_dr0.6_dz25.0_K10_d0off_iso_rw_v1.0_nMAX/cfg01_d3_n200_lr0.1_L1.0_mcw1.0/summary.csv,0.020992282893821157
1.0,0.6,35.0,10,muon-off,True,True,False,3,200,0.1,1.0,1.0,104,465378,114607,0.8959038657353977,0.8762538613581511,/nfs/ihfs/home_metis/suzunyan/projects/muonisolation/output/muonbdt_scan_dr0.6_dz35.0_K10_d0muOFF_iso_rw_v1.0_nMAX/cfg01_d3_n200_lr0.1_L1.0_mcw1.0/summary.csv,0.01965000437724662
1.0,0.6,5.0,10,none,True,True,False,3,200,0.1,1.0,1.0,84,465378,114607,0.8944382214178641,0.8762120695578155,/nfs/ihfs/home_metis/suzunyan/projects/muonisolation/output/muonbdt_scan_dr0.6_dz5.0_K10_d0off_iso_rw_v1.0_nMAX/cfg01_d3_n200_lr0.1_L1.0_mcw1.0/summary.csv,0.01822615186004861
1.0,0.5,30.0,10,both,True,True,False,2,400,0.1,1.0,1.0,105,465378,114607,0.8902989579759564,0.8760801029846906,/nfs/ihfs/home_metis/suzunyan/projects/muonisolation/output/muonbdt_scan_dr0.5_dz30.0_K10_d0on_iso_rw_v1.0_nMAX/cfg00_d2_n400_lr0.1_L1.0_mcw1.0/summary.csv,0.01421885499126574
1.0,0.5,35.0,10,both,True,True,False,2,400,0.1,1.0,1.0,105,465378,114607,0.8899053611371264,0.876015438886757,/nfs/ihfs/home_metis/suzunyan/projects/muonisolation/output/muonbdt_scan_dr0.5_dz35.0_K10_d0on_iso_rw_v1.0_nMAX/cfg00_d2_n400_lr0.1_L1.0_mcw1.0/summary.csv,0.013889922250369335
1.0,0.6,20.0,10,muon-off,True,True,False,3,200,0.1,1.0,1.0,104,465378,114607,0.8986714524693984,0.8759787163013146,/nfs/ihfs/home_metis/suzunyan/projects/muonisolation/output/muonbdt_scan_dr0.6_dz20.0_K10_d0muOFF_iso_rw_v1.0_nMAX/cfg01_d3_n200_lr0.1_L1.0_mcw1.0/summary.csv,0.02269273616808376
1.0,0.5,10.0,10,none,True,True,False,2,400,0.1,1.0,1.0,84,465378,114607,0.888470005161861,0.8759711279848085,/nfs/ihfs/home_metis/suzunyan/projects/muonisolation/output/muonbdt_scan_dr0.5_dz10.0_K10_d0off_iso_rw_v1.0_nMAX/cfg00_d2_n400_lr0.1_L1.0_mcw1.0/summary.csv,0.012498877177052559
1.1,0.5,10.0,10,both,True,True,False,6,200,0.1,1.0,1.0,105,465378,114607,0.958165539952283,0.8759331291499696,/nfs/ihfs/home_metis/suzunyan/projects/muonisolation/output/muonbdt_scan_dr0.5_dz10.0_K10_d0on_iso_rw_v1.1_nMAX/cfg00_d6_n200_lr0.1_L1.0_mcw1.0/summary.csv,0.08223241080231347
1.0,0.6,25.0,10,muon-off,True,True,False,2,400,0.1,1.0,1.0,104,465378,114607,0.8913615922251367,0.8756780080883391,/nfs/ihfs/home_metis/suzunyan/projects/muonisolation/output/muonbdt_scan_dr0.6_dz25.0_K10_d0muOFF_iso_rw_v1.0_nMAX/cfg00_d2_n400_lr0.1_L1.0_mcw1.0/summary.csv,0.0156835841367976
1.0*,0.5,15.0,20,both,True,True,False,6,300,0.05,3.0,3.0,205,465378,114607,0.9503546157408616,0.8756445536555572,/nfs/ihfs/home_metis/suzunyan/projects/muonisolation/output/muonbdt_scan_dr0.5_dz15.0_K20_d0on_iso_rw_nMAX/cfg02_d6_n300_lr0.05_L3.0_mcw3.0/summary.csv,0.0747100620853044
1.0,0.6,35.0,10,none,True,True,False,3,200,0.1,1.0,1.0,84,465378,114607,0.896108313441349,0.8756386805228198,/nfs/ihfs/home_metis/suzunyan/projects/muonisolation/output/muonbdt_scan_dr0.6_dz35.0_K10_d0off_iso_rw_v1.0_nMAX/cfg01_d3_n200_lr0.1_L1.0_mcw1.0/summary.csv,0.020469632918529213
1.0,0.6,30.0,10,none,True,True,False,3,200,0.1,1.0,1.0,84,465378,114607,0.8963736522182777,0.8756031029835648,/nfs/ihfs/home_metis/suzunyan/projects/muonisolation/output/muonbdt_scan_dr0.6_dz30.0_K10_d0off_iso_rw_v1.0_nMAX/cfg01_d3_n200_lr0.1_L1.0_mcw1.0/summary.csv,0.020770549234712887
1.0,0.6,5.0,10,muon-off,True,True,False,3,200,0.1,1.0,1.0,104,465378,114607,0.89443809492874,0.8754136908745143,/nfs/ihfs/home_metis/suzunyan/projects/muonisolation/output/muonbdt_scan_dr0.6_dz5.0_K10_d0muOFF_iso_rw_v1.0_nMAX/cfg01_d3_n200_lr0.1_L1.0_mcw1.0/summary.csv,0.019024404054225785
1.1,0.5,10.0,10,none,True,True,False,4,200,0.1,1.0,1.0,84,465378,114607,0.9107269705985378,0.8754094017223366,/nfs/ihfs/home_metis/suzunyan/projects/muonisolation/output/muonbdt_scan_dr0.5_dz10.0_K10_d0off_iso_rw_v1.1_nMAX/cfg00_d4_n200_lr0.1_L1.0_mcw1.0/summary.csv,0.03531756887620119
1.0,0.5,10.0,10,none,True,True,False,3,200,0.1,1.0,1.0,84,465378,114607,0.8931954167068747,0.8751925586005536,/nfs/ihfs/home_metis/suzunyan/projects/muonisolation/output/muonbdt_scan_dr0.5_dz10.0_K10_d0off_iso_rw_v1.0_nMAX/cfg01_d3_n200_lr0.1_L1.0_mcw1.0/summary.csv,0.018002858106321185
1.0,0.6,35.0,10,none,True,True,False,2,400,0.1,1.0,1.0,84,465378,114607,0.8901113346456815,0.8750995140557567,/nfs/ihfs/home_metis/suzunyan/projects/muonisolation/output/muonbdt_scan_dr0.6_dz35.0_K10_d0off_iso_rw_v1.0_nMAX/cfg00_d2_n400_lr0.1_L1.0_mcw1.0/summary.csv,0.015011820589924785
1.0,0.6,25.0,10,muon-off,True,True,False,3,200,0.1,1.0,1.0,104,465378,114607,0.8971303692156238,0.875056109648707,/nfs/ihfs/home_metis/suzunyan/projects/muonisolation/output/muonbdt_scan_dr0.6_dz25.0_K10_d0muOFF_iso_rw_v1.0_nMAX/cfg01_d3_n200_lr0.1_L1.0_mcw1.0/summary.csv,0.022074259566916887
1.0,0.6,30.0,10,none,True,True,False,2,400,0.1,1.0,1.0,84,465378,114607,0.8907496525342296,0.8749946731497146,/nfs/ihfs/home_metis/suzunyan/projects/muonisolation/output/muonbdt_scan_dr0.6_dz30.0_K10_d0off_iso_rw_v1.0_nMAX/cfg00_d2_n400_lr0.1_L1.0_mcw1.0/summary.csv,0.015754979384514978
1.0,0.6,5.0,10,none,True,True,False,2,400,0.1,1.0,1.0,84,465378,114607,0.8894705849633247,0.874895087528571,/nfs/ihfs/home_metis/suzunyan/projects/muonisolation/output/muonbdt_scan_dr0.6_dz5.0_K10_d0off_iso_rw_v1.0_nMAX/cfg00_d2_n400_lr0.1_L1.0_mcw1.0/summary.csv,0.014575497434753615
1.0,0.6,35.0,10,muon-off,True,True,False,2,400,0.1,1.0,1.0,104,465378,114607,0.8902758599747851,0.874626774580654,/nfs/ihfs/home_metis/suzunyan/projects/muonisolation/output/muonbdt_scan_dr0.6_dz35.0_K10_d0muOFF_iso_rw_v1.0_nMAX/cfg00_d2_n400_lr0.1_L1.0_mcw1.0/summary.csv,0.015649085394131124
1.0,0.6,5.0,10,muon-off,True,True,False,2,400,0.1,1.0,1.0,104,465378,114607,0.8895760679312493,0.8745678977369937,/nfs/ihfs/home_metis/suzunyan/projects/muonisolation/output/muonbdt_scan_dr0.6_dz5.0_K10_d0muOFF_iso_rw_v1.0_nMAX/cfg00_d2_n400_lr0.1_L1.0_mcw1.0/summary.csv,0.015008170194255599
1.1,0.5,15.0,10,none,True,True,False,4,200,0.1,1.0,1.0,84,465378,114607,0.913270020039215,0.8744931787022249,/nfs/ihfs/home_metis/suzunyan/projects/muonisolation/output/muonbdt_scan_dr0.5_dz15.0_K10_d0off_iso_rw_v1.1_nMAX/cfg00_d4_n200_lr0.1_L1.0_mcw1.0/summary.csv,0.03877684133699011
1.0,0.5,10.0,10,muon-off,True,True,False,2,400,0.1,1.0,1.0,104,465378,114607,0.8888634217426711,0.8744050435429577,/nfs/ihfs/home_metis/suzunyan/projects/muonisolation/output/muonbdt_scan_dr0.5_dz10.0_K10_d0muOFF_iso_rw_v1.0_nMAX/cfg00_d2_n400_lr0.1_L1.0_mcw1.0/summary.csv,0.014458378199713406
1.1,0.5,20.0,10,both,True,True,False,6,200,0.1,1.0,1.0,105,465378,114607,0.9652083948776622,0.8743795280970765,/nfs/ihfs/home_metis/suzunyan/projects/muonisolation/output/muonbdt_scan_dr0.5_dz20.0_K10_d0on_iso_rw_v1.1_nMAX/cfg01_d6_n200_lr0.1_L1.0_mcw1.0/summary.csv,0.09082886678058566
